pot_no,stem_no,tot_ht,grn_ht,mid_wd,bas_wd,cut,bent,twist,dh,color,allom,epi,porom,notes
173,7,68.0,66.5,4.1,5.3,0,0,1,0,0,0,0,0,
205,5,68.0,66.5,3.6,4.0,0,0,0,0,0,2,0,0,
205,29,68.0,66.0,2.7,2.9,0,0,0,0,0,0,0,0,
209,7,68.0,66.5,3.2,3.5,0,0,0,0,0,0,0,0,
210,4,68.0,66.0,4.6,4.8,0,0,0,0,0,0,1,0,
212,19,68.0,68.0,5.6,6.2,0,0,1,0,0,0,1,0,
213,6,68.0,67.5,5.3,6.8,0,0,1,0,0,0,0,0,
213,21,68.0,67.5,2.2,2.5,0,0,0,0,0,0,0,0,
223,11,68.0,66.0,4.8,5.7,0,0,0,0,0,0,0,0,
252,2,68.0,67.0,2.5,2.5,0,0,0,1,0,0,0,0,
258,1,68.0,67.5,3.7,4.5,0,0,0,0,0,1,0,0,
258,5,68.0,67.0,3.7,3.8,0,0,0,0,0,0,0,0,
261,17,68.0,67.5,5.0,5.4,0,0,0,0,0,0,0,0,
293,12,68.0,67.5,2.9,3.0,0,0,0,0,0,0,0,0,
299,3,68.0,67.0,2.9,4.0,0,0,0,0,0,0,0,0,
304,17,68.0,66.0,5.6,5.7,0,0,0,0,0,0,0,0,
305,7,68.0,66.5,4.8,4.9,0,0,0,0,0,0,0,0,
340,1,68.0,66.5,2.7,2.5,0,0,0,0,0,1,0,0,
347,9,68.0,66.5,3.8,4.2,0,0,1,0,0,0,0,0,
351,3,68.0,67.5,2.9,2.9,0,0,0,0,0,1,0,0,
356,19,68.0,67.0,4.7,5.2,0,0,0,0,0,2,0,0,
364,13,68.0,66.5,4.9,5.9,0,0,0,0,0,0,0,0,
388,10,68.0,65.5,2.8,3.4,0,0,0,0,0,0,0,0,
407,13,68.0,67.0,3.2,3.3,0,0,0,0,0,0,0,0,
408,13,68.0,66.5,3.7,4.2,0,0,0,0,0,0,0,0,
413,12,68.0,66.5,4.2,4.6,0,0,0,0,0,0,0,0,
414,10,68.0,68.0,4.9,5.6,0,0,0,0,0,0,0,0,
415,3,68.0,66.5,3.9,4.6,0,0,0,0,0,0,1,0,
1644,8,68.0,65.5,3.9,4.4,0,0,0,0,0,0,0,0,
1662,14,68.0,67.0,2.1,3.2,0,0,0,0,0,0,0,0,
1662,21,68.0,67.0,2.5,2.7,0,0,0,0,0,0,0,0,
1686,5,68.0,65.5,2.1,2.9,0,0,0,0,0,0,0,0,
1689,4,68.0,66.5,5.2,5.3,0,0,0,0,0,0,0,0,
1805,8,68.0,66.0,3.9,4.6,0,0,0,0,w,0,0,0,
1808,14,68.0,66.5,5.2,5.7,0,0,0,0,0,0,0,0,
1848,7,68.0,66.5,2.4,2.6,0,0,1,0,0,0,0,0,
1935,6,68.0,65.5,5.1,6.0,0,0,0,0,0,0,0,0,
1935,8,68.0,66.0,4.4,5.6,0,0,0,0,0,0,0,0,
1937,8,68.0,65.5,3.5,4.5,0,0,1,0,0,0,0,0,
1938,3,68.0,68.0,3.6,4.2,0,0,0,0,0,0,1,0,
1971,24,68.0,66.0,3.9,4.3,0,0,1,0,0,0,0,0,
1971,28,68.0,67.0,3.5,3.7,0,0,0,0,0,0,0,0,
1979,2,68.0,67.0,4.6,5.4,0,0,1,0,0,2,0,0,
1980,5,68.0,66.5,4.7,5.3,0,0,0,0,0,0,0,0,
1980,10,68.0,67.0,4.8,5.3,0,0,0,0,0,0,0,0,
1982,3,68.0,67.0,5.0,5.1,0,0,1,0,0,0,1,0,
20,16,68.5,68.0,4.4,4.9,0,0,1,0,0,0,0,0,
24,8,68.5,68.5,3.6,4.1,0,0,0,0,0,0,0,0,
53,2,68.5,67.0,4.2,4.0,0,0,0,0,0,2,0,0,
77,8,68.5,68.0,4.5,4.8,0,0,1,0,0,0,0,0,
77,26,68.5,68.5,4.4,4.5,0,0,1,0,0,0,0,0,
78,2,68.5,68.0,3.5,3.9,0,0,0,0,0,2,0,0,
114,9,68.5,67.0,3.7,4.2,0,0,1,0,0,0,1,0,
118,10,68.5,66.0,3.2,3.7,0,0,0,0,0,0,0,0,
157,5,68.5,67.0,3.2,3.6,0,0,0,0,0,0,1,0,
162,17,68.5,68.0,3.6,4.0,0,0,0,0,0,0,0,0,
165,19,68.5,66.0,3.1,3.9,0,0,0,0,0,0,0,0,
196,2,68.5,66.0,5.0,6.0,0,0,0,0,0,2,0,0,
219,27,68.5,67.0,4.6,5.1,0,0,1,0,0,0,0,0,
247,18,68.5,65.0,3.7,3.9,0,0,1,0,0,0,0,0,
265,13,68.5,68.0,4.1,4.3,0,0,0,0,0,0,0,0,
272,4,68.5,68.0,2.9,4.3,0,1,1,0,0,0,1,0,
297,10,68.5,65.0,2.8,2.8,0,1,0,0,0,0,0,0,
298,16,68.5,66.0,2.6,2.7,0,0,1,0,0,2,0,0,
307,10,68.5,66.5,3.2,3.3,0,0,0,0,0,1,0,0,
319,7,68.5,66.5,4.6,4.9,0,0,0,0,0,0,0,0,
349,16,68.5,65.0,4.2,3.6,0,0,0,0,0,0,0,0,
385,2,68.5,50.5,2.7,3.2,0,0,0,0,0,2,0,0,
398,1,68.5,65.0,3.8,4.1,0,0,0,0,0,1,0,0,
398,3,68.5,67.0,3.3,3.4,0,0,0,0,0,0,1,0,
402,8,68.5,67.5,2.3,2.6,0,0,0,0,0,0,0,0,
413,5,68.5,64.0,3.8,4.1,0,0,0,0,0,0,0,0,
414,15,68.5,64.0,4.2,4.2,0,0,0,0,0,0,0,0,
1655,12,68.5,66.0,4.7,5.1,0,0,0,0,0,0,0,0,
1657,15,68.5,67.0,2.5,2.7,0,0,0,0,0,0,0,0,
1662,8,68.5,66.5,2.7,3.7,0,0,0,0,0,0,0,0,
1662,12,68.5,66.5,3.7,3.9,0,0,0,0,0,0,0,0,
1665,5,68.5,66.5,3.7,4.3,0,0,0,0,0,0,0,0,
1686,6,68.5,66.0,3.1,3.9,0,0,0,0,0,0,0,0,
1802,23,68.5,66.0,3.2,3.4,0,0,0,0,0,0,0,0,
1805,2,68.5,68.0,4.3,4.4,0,0,0,0,0,2,0,0,
1815,6,68.5,67.5,6.1,6.8,0,0,0,0,0,0,0,0,
1852,7,68.5,67.0,2.9,3.6,0,0,1,0,0,0,0,0,
1895,15,68.5,67.5,2.9,3.8,0,0,1,0,0,0,0,0,
1935,7,68.5,66.5,4.6,5.5,0,0,0,0,0,0,0,0,
1971,23,68.5,66.0,3.5,4.4,0,0,1,0,0,0,0,0,
1979,3,68.5,67.5,3.9,4.7,0,0,1,0,0,0,1,0,
1979,6,68.5,66.0,4.1,4.8,0,0,1,0,0,0,0,0,
1980,13,68.5,67.5,4.0,4.4,0,0,1,0,0,0,0,0,
16,15,69.0,66.5,3.7,4.0,0,0,0,0,0,0,0,0,
27,10,69.0,68.0,4.5,5.0,0,0,0,0,0,0,0,0,
74,2,69.0,69.0,4.1,4.8,0,0,0,0,0,2,0,0,
78,1,69.0,68.5,4.2,5.2,0,0,0,0,0,1,0,0,
88,10,69.0,68.0,3.5,3.6,0,0,0,0,0,0,0,0,
115,1,69.0,65.5,5.1,5.2,0,0,0,0,b,0,0,0,
116,11,69.0,68.0,3.3,3.4,0,0,1,0,0,0,0,0,
119,11,69.0,66.0,5.3,5.3,0,0,0,0,0,0,0,0,
119,12,69.0,66.0,4.3,5.3,0,0,0,0,0,0,0,0,
124,6,69.0,68.0,3.8,4.5,0,0,0,0,0,0,0,0,
167,7,69.0,67.0,2.9,2.9,0,0,0,0,0,0,1,0,
173,21,69.0,67.0,3.5,4.1,0,0,0,0,0,0,0,0,
176,15,69.0,68.0,6.3,7.5,0,0,0,0,0,0,0,0,
183,3,69.0,67.5,4.1,4.2,0,0,0,0,0,0,1,0,
210,1,69.0,66.0,4.0,4.3,0,0,0,0,b,0,0,0,
210,2,69.0,67.5,5.4,6.0,0,0,0,0,0,1,0,0,
213,20,69.0,67.5,2.9,3.3,0,0,1,0,0,0,0,0,
216,15,69.0,67.0,3.8,3.9,0,0,1,0,0,0,0,0,
246,5,69.0,67.5,3.5,3.7,0,0,0,0,0,0,0,0,
247,17,69.0,63.0,2.5,2.5,0,0,1,0,0,0,0,0,
257,7,69.0,68.0,2.4,2.6,0,0,0,0,0,0,0,0,
257,11,69.0,67.5,4.4,4.9,0,0,1,0,0,0,0,0,
257,12,69.0,68.0,4.0,4.9,0,0,0,0,0,0,0,0,
259,16,69.0,68.0,2.5,2.6,0,0,0,0,0,1,0,0,
260,7,69.0,68.0,2.8,3.1,0,0,0,0,0,0,0,0,
261,8,69.0,67.0,4.7,5.2,0,0,0,0,0,0,0,0,
261,16,69.0,68.5,2.6,2.7,0,0,0,0,0,0,0,0,
261,21,69.0,68.0,2.3,2.4,0,0,0,0,0,0,0,0,
300,9,69.0,67.0,3.6,3.6,0,0,1,0,0,0,0,0,
300,20,69.0,66.5,2.4,2.6,0,0,1,0,0,0,1,0,
302,7,69.0,67.0,4.5,4.7,0,0,0,0,0,0,0,0,
306,17,69.0,68.5,4.5,4.8,0,0,0,0,0,0,0,0,
313,6,69.0,68.5,4.4,4.5,0,0,1,0,0,0,0,0,
319,15,69.0,67.0,4.4,4.3,0,1,0,0,0,0,0,0,
351,1,69.0,67.0,3.2,3.3,0,1,1,1,0,0,0,0,
362,5,69.0,67.0,3.2,4.0,0,0,0,0,0,0,0,0,
408,20,69.0,55.0,2.7,2.9,0,0,0,0,0,0,0,0,
410,4,69.0,67.5,3.9,4.3,0,0,1,0,0,0,0,0,
416,5,69.0,67.5,5.2,5.2,0,0,0,0,0,0,0,0,
416,20,69.0,59.0,4.1,4.9,0,0,0,0,0,2,0,0,
1621,2,69.0,66.5,4.5,5.6,0,0,0,0,0,1,0,0,
1646,8,69.0,69.0,1.6,2.1,0,0,0,0,0,0,0,0,
1653,8,69.0,67.0,3.8,4.5,0,0,1,0,0,0,0,0,
1665,2,69.0,66.5,4.0,5.3,0,0,0,0,0,1,0,0,
1692,9,69.0,68.5,2.6,3.2,0,0,0,0,0,0,0,0,
1812,7,69.0,67.5,3.0,3.8,0,0,0,0,0,0,0,0,
1818,7,69.0,66.5,4.3,5.6,0,0,0,0,0,0,0,0,
1818,16,69.0,67.0,4.1,4.3,0,0,0,0,0,0,1,0,
1848,6,69.0,68.0,3.9,3.9,0,0,1,0,0,0,0,0,
1851,10,69.0,68.0,4.5,5.1,0,0,1,0,0,0,0,0,
1933,12,69.0,68.5,4.7,4.8,0,0,0,0,0,0,0,0,
1937,16,69.0,69.0,4.4,5.0,0,0,0,0,0,0,0,0,
1962,17,69.0,57.5,4.9,5.2,0,0,0,0,0,0,0,0,
1962,17,69.0,67.5,4.9,5.2,0,0,0,0,0,0,0,0,
1974,24,69.0,66.5,4.0,4.7,0,0,1,0,0,0,0,0,
1974,26,69.0,66.0,3.3,3.8,0,0,0,0,0,0,0,0,
1980,12,69.0,68.0,3.7,4.2,0,0,0,0,0,0,0,0,
1981,2,69.0,67.0,3.9,4.4,0,0,0,0,0,2,0,0,
1981,5,69.0,68.0,5.0,5.1,0,0,0,0,0,0,0,0,
7,6,69.5,68.0,3.0,3.2,0,0,1,0,0,0,0,0,
8,9,69.5,67.5,3.0,3.1,0,0,0,0,0,0,0,0,
16,2,69.5,65.5,3.4,3.0,0,0,0,0,0,2,0,0,
18,21,69.5,67.5,4.7,5.6,0,0,0,0,0,0,0,0,
20,3,69.5,68.0,4.4,5.3,0,0,0,0,0,1,0,0,
25,7,69.5,67.5,4.3,4.0,0,0,0,0,0,0,0,0,
76,17,69.5,69.0,6.0,6.7,0,0,1,0,0,0,0,0,
88,4,69.5,67.5,3.6,4.2,0,0,1,0,0,0,0,0,
88,8,69.5,66.5,4.3,4.9,0,0,0,0,0,0,0,0,
117,3,69.5,65.0,4.4,4.5,0,0,1,0,y,0,1,0,
121,2,69.5,69.0,5.2,5.4,0,0,0,0,0,2,0,0,
162,15,69.5,68.0,4.3,4.5,0,0,0,0,0,0,0,0,
165,1,69.5,67.0,4.4,4.4,0,0,1,0,0,1,0,0,
165,8,69.5,66.0,3.2,3.3,0,0,1,0,r,0,0,0,
175,5,69.5,67.5,2.6,3.7,0,0,0,0,0,0,0,0,
176,13,69.5,68.0,6.8,7.9,0,1,0,0,0,0,0,0,
200,9,69.5,69.0,1.8,1.9,0,0,0,0,0,0,0,0,
214,13,69.5,68.5,3.1,3.3,0,0,1,0,0,0,0,0,
218,14,69.5,68.5,5.6,5.8,0,0,1,0,0,0,0,0,
268,22,69.5,67.0,4.1,4.5,0,0,0,0,0,2,0,0,
299,5,69.5,68.0,6.3,6.4,0,0,0,0,0,0,0,0,
304,18,69.5,68.0,3.1,3.3,0,0,1,0,0,0,0,0,
305,12,69.5,69.5,4.8,5.0,0,0,1,0,0,0,0,0,
313,22,69.5,68.0,5.7,5.9,0,0,0,0,0,0,0,0,
320,3,69.5,68.5,4.1,4.6,0,0,0,0,0,0,1,1,
360,4,69.5,61.0,3.1,3.4,0,1,0,0,b,0,0,0,
414,3,69.5,68.0,6.5,6.8,0,0,0,0,0,0,0,0,
414,14,69.5,68.0,6.1,7.7,0,0,0,0,0,0,0,0,
1808,8,69.5,69.0,5.4,6.0,0,0,0,0,0,0,0,0,
1810,4,69.5,69.0,4.8,5.2,0,0,0,0,0,0,0,0,
1853,2,69.5,67.0,4.6,4.8,0,0,1,0,0,0,0,0,
1895,6,69.5,69.0,4.9,5.3,0,0,1,0,0,0,0,0,
1937,4,69.5,68.5,4.4,4.6,0,0,0,0,0,0,0,0,
1937,10,69.5,65.0,4.6,4.7,0,0,1,0,0,0,0,0,
1971,17,69.5,68.5,3.7,4.3,0,0,1,0,0,0,0,0,
1981,12,69.5,68.5,4.1,4.4,0,0,1,0,0,0,0,0,
1986,1,69.5,67.0,4.1,4.5,0,0,0,0,0,1,0,0,
10,2,70.0,68.5,4.5,4.7,0,0,0,0,0,2,0,0,
20,14,70.0,67.5,3.4,3.9,0,0,0,0,0,0,0,0,
24,5,70.0,61.5,3.9,4.5,0,0,0,0,0,0,0,0,
53,8,70.0,68.5,4.0,4.6,0,0,0,0,0,0,0,0,
54,4,70.0,68.0,3.4,3.8,0,0,0,0,0,0,0,0,
63,21,70.0,67.0,3.3,3.7,0,0,0,0,0,1,0,0,
67,2,70.0,68.5,4.8,5.1,0,0,1,0,0,1,0,0,
67,21,70.0,68.5,4.4,4.6,0,0,0,0,0,0,0,0,
69,18,70.0,68.5,5.0,6.1,0,0,0,0,0,0,0,0,
76,4,70.0,68.5,4.9,5.9,0,0,0,0,0,0,0,0,
76,18,70.0,70.0,3.8,4.0,0,0,0,0,0,0,0,0,
88,2,70.0,67.5,4.4,5.1,0,0,0,0,0,2,0,0,
103,6,70.0,69.0,3.7,3.9,0,0,0,0,0,0,0,0,
114,8,70.0,68/5,4.5,4.9,0,0,0,0,0,0,0,0,
115,15,70.0,69.5,3.5,3.9,0,0,1,0,0,0,0,0,
116,22,70.0,68.0,4.6,4.7,0,0,0,0,0,0,0,0,
122,3,70.0,68.0,5.1,6.2,0,0,0,0,0,0,1,1,
132,10,70.0,65.0,3.4,4.1,0,0,0,0,0,0,0,0,
148,12,70.0,67.0,3.9,4.5,0,0,0,0,0,0,1,0,
165,7,70.0,65.5,3.2,3.5,0,0,0,0,b,0,0,0,
176,7,70.0,69.0,3.8,4.5,0,0,1,0,0,0,0,0,
183,2,70.0,69.0,3.8,3.9,0,0,0,0,0,2,0,0,
212,3,70.0,69.0,5.4,5.5,0,0,0,0,0,0,0,0,
219,25,70.0,69.5,5.8,6.7,0,0,0,0,0,0,0,0,
252,9,70.0,68.0,2.7,2.7,0,0,0,0,0,0,0,0,
261,9,70.0,68.5,5.0,5.2,0,0,0,0,0,0,0,0,
265,5,70.0,68.5,4.8,5.6,0,0,0,0,0,0,0,0,
265,20,70.0,58.0,5.7,5.7,0,0,0,0,0,2,0,0,
269,6,70.0,69.0,4.5,4.1,0,0,0,0,0,0,0,0,
269,7,70.0,68.5,4.4,5.1,0,0,0,0,0,0,0,0,
296,13,70.0,66.0,2.9,3.2,0,0,0,0,0,1,0,0,
297,12,70.0,68.0,2.6,2.6,0,0,1,0,0,0,0,0,
303,8,70.0,67.0,2.7,2.7,0,0,0,0,0,0,0,0,
304,29,70.0,68.5,3.9,4.5,0,0,0,0,0,2,0,0,
305,23,70.0,68.5,5.5,6.0,0,0,0,0,0,2,0,0,
313,19,70.0,69.0,5.0,5.2,0,0,0,0,0,0,0,0,
356,4,70.0,68.5,4.7,4.7,0,0,0,0,0,0,0,0,
363,5,70.0,69.0,3.3,3.3,0,0,0,0,0,1,0,0,
375,14,70.0,67.5,4.0,5.2,0,0,0,0,0,0,0,0,
407,7,70.0,69.0,3.7,3.7,0,0,0,0,0,0,0,0,
412,9,70.0,68.0,2.4,3.9,0,0,0,0,0,0,0,0,
413,6,70.0,69.5,3.7,4.0,0,0,0,0,0,0,0,0,
415,8,70.0,68.0,3.4,3.7,0,0,0,0,0,0,0,0,
1661,20,70.0,65.0,3.2,3.3,0,0,0,0,0,1,0,0,
1683,9,70.0,69.0,3.4,3.6,0,0,1,0,0,0,0,0,
1801,1,70.0,69.0,2.8,3.6,0,0,1,0,0,1,0,0,
1818,9,70.0,67.0,3.7,4.0,0,0,0,0,0,0,0,0,
1937,1,70.0,68.5,5.3,5.7,0,0,0,0,0,1,0,0,
1963,8,70.0,68.5,3.6,3.7,0,0,0,0,0,0,0,0,
1981,30,70.0,67.0,4.6,5.1,0,0,0,0,0,0,0,0,
1982,5,70.0,69.0,4.8,5.3,0,0,0,0,0,0,0,0,
6,8,70.5,54.0,4.1,3.7,0,1,0,0,y,0,0,0,
21,2,70.5,67.0,3.9,4.4,0,0,0,0,0,2,0,0,
24,9,70.5,70.5,3.3,4.0,0,0,0,0,0,0,0,0,
26,14,70.5,68.5,4.4,4.3,0,0,0,0,0,0,0,0,
27,19,70.5,69.5,4.1,4.2,0,0,0,0,0,0,0,0,
70,8,70.5,70.0,4.8,6.1,0,0,1,0,0,0,0,0,
73,15,70.5,69.5,4.8,5.3,0,0,0,0,0,0,0,0,
78,12,70.5,69.5,5.0,5.7,0,0,0,0,0,0,0,0,
80,6,70.5,70.0,5.1,6.1,0,0,0,0,0,0,1,0,
155,13,70.5,68.5,3.2,3.3,0,0,0,0,0,0,0,0,
165,22,70.5,68.0,4.2,5.0,0,0,0,0,0,0,0,0,
166,11,70.5,66.0,3.1,3.1,0,0,0,0,0,0,0,0,
172,22,70.5,70.0,6.0,6.3,0,0,0,0,0,0,0,0,
176,1,70.5,4.5,5.1,5.2,0,0,0,0,r,0,0,0,
210,19,70.5,69.0,3.2,3.7,0,0,0,0,0,0,0,0,
213,22,70.5,69.0,4.1,4.9,0,0,0,0,0,0,0,0,
219,2,70.5,69.5,4.2,4.8,0,0,0,0,0,2,0,0,
223,10,70.5,69.5,5.0,5.3,0,0,0,0,0,0,0,0,
251,32,70.5,69.0,3.5,3.6,0,0,0,0,0,0,1,1,
257,15,70.5,69.5,3.0,3.8,0,0,0,0,0,0,0,0,
272,12,70.5,69.0,3.9,5.2,0,0,0,0,0,0,0,0,
292,5,70.5,69.5,2.5,2.5,0,0,1,0,0,0,0,0,
364,6,70.5,58.5,5.1,6.3,0,0,0,0,0,0,0,0,
408,5,70.5,68.0,3.3,4.1,0,0,1,0,0,0,0,0,
1621,9,70.5,69.0,3.5,4.2,0,0,0,0,0,0,0,0,
1624,8,70.5,68.0,4.3,4.9,0,0,0,0,0,0,0,0,
1656,2,70.5,70.0,3.8,4.3,0,0,0,0,0,2,0,0,
1662,24,70.5,69.0,3.8,4.6,0,0,0,0,0,0,0,0,
1812,4,70.5,67.5,3.4,4.0,0,0,0,0,0,0,0,0,
1851,7,70.5,69.5,5.3,5.9,0,0,1,0,0,0,0,0,
1860,10,70.5,69.0,3.9,5.2,0,0,1,0,0,0,0,0,
1899,2,70.5,67.0,3.6,4.0,0,0,0,0,b,0,0,0,
1971,27,70.5,68.5,3.4,4.1,0,0,0,0,0,0,0,0,
1973,7,70.5,69.0,5.2,5.8,0,0,1,0,0,0,0,0,
1980,18,70.5,69.0,4.8,5.3,0,0,0,0,0,0,0,0,
1989,3,70.5,68.0,4.3,4.5,0,0,0,0,0,0,1,0,
1991,1,70.5,67.5,3.6,3.8,0,0,0,0,b,0,0,0,
8,1,71.0,67.0,2.8,3.3,0,0,0,0,b,0,0,0,
10,1,71.0,69.5,4.0,4.2,0,0,0,0,0,1,0,0,
10,4,71.0,69.0,3.8,4.1,0,0,0,0,0,0,0,0,
25,6,71.0,69.0,3.9,4.2,0,0,1,0,0,0,0,0,
25,9,71.0,68.5,4.4,4.6,0,0,1,0,0,1,0,0,
54,3,71.0,67.5,3.8,3.9,0,0,0,0,y,0,0,0,
74,4,71.0,68.5,4.6,5.0,0,0,1,0,0,y,0,0,
77,1,71.0,66.5,5.2,5.0,0,0,1,0,y,0,0,0,
80,11,71.0,68.5,5.0,6.1,0,1,0,0,0,0,0,0,
115,3,71.0,70.5,4.5,4.8,0,0,1,0,0,2,0,0,
115,12,71.0,70.0,5.3,5.8,0,0,1,0,0,0,0,0,
116,10,71.0,70.0,4.3,4.3,0,0,0,0,0,0,0,0,
124,12,71.0,69.0,6.0,6.7,0,0,0,0,0,0,0,0,
126,9,71.0,70.0,4.6,4.9,0,0,0,0,0,0,0,0,
132,13,71.0,38.0,4.6,4.7,0,0,1,0,0,0,0,0,
157,16,71.0,68.5,3.6,4.2,0,0,0,0,0,0,0,0,
169,10,71.0,69.5,4.7,4.7,0,0,0,0,0,0,0,0,
174,22,71.0,70.0,4.7,5.9,0,0,0,0,0,0,0,0,
176,11,71.0,71.0,6.3,6.8,0,0,1,0,0,0,0,0,
211,9,71.0,70.0,3.0,3.5,0,0,0,0,0,0,0,0,
214,4,71.0,70.5,4.4,5.3,0,0,0,0,0,0,0,0,
219,1,71.0,69.0,4.9,5.4,0,0,0,0,0,1,0,0,
223,21,71.0,70.0,4.8,5.3,0,0,0,0,0,0,0,0,
258,22,71.0,70.5,3.9,4.3,1,0,0,0,0,0,0,0,
260,19,71.0,69.0,3.9,4.3,0,0,0,0,0,0,0,0,
261,4,71.0,67.0,4.4,4.5,0,0,0,0,r,0,1,0,
261,20,71.0,69.5,5.5,5.8,0,0,0,0,0,0,0,0,
268,15,71.0,69.0,4.0,4.2,0,0,0,0,0,0,0,0,
293,11,71.0,68.5,3.8,3.7,0,0,0,0,0,0,0,0,
299,11,71.0,69.5,4.4,4.4,0,0,0,0,0,0,0,0,
316,10,71.0,69.0,3.8,3.9,0,0,0,0,0,0,0,0,
364,14,71.0,6.9,4.7,6.4,0,0,0,0,0,0,0,0,
367,5,71.0,70.0,5.5,6.4,0,0,0,0,0,0,0,0,
405,4,71.0,70.5,2.9,3.3,0,0,0,0,0,0,0,0,
408,3,71.0,70.0,4.0,4.8,0,0,0,0,0,2,0,0,
415,15,71.0,70.0,3.5,3.8,0,0,0,0,0,0,0,0,
1617,3,71.0,68.5,3.0,3.7,0,0,0,0,0,0,1,0,
1635,4,71.0,69.0,3.8,3.9,0,0,0,0,0,0,0,0,
1635,9,71.0,70.0,4.2,4.5,0,0,0,0,0,1,0,0,
1654,1,71.0,69.0,3.3,3.3,0,0,1,0,r,0,0,0,
1655,1,71.0,69.0,3.2,3.9,0,0,0,0,b,0,0,0,
1661,17,71.0,69.5,6.0,6.4,0,0,0,0,0,0,0,0,
1665,10,71.0,67.0,4.0,4.7,0,0,0,0,0,0,0,0,
1692,2,71.0,69.5,3.5,4.1,0,0,0,0,0,1,0,0,
1802,7,71.0,68.0,3.2,3.1,0,0,1,0,0,0,0,0,
1806,5,71.0,68.0,5.4,6.7,0,0,1,0,0,0,0,0,
1807,1,71.0,69.0,3.7,4.8,0,0,0,0,0,0,0,0,
1852,12,71.0,70.5,4.8,5.5,0,0,0,0,0,0,0,0,
1937,11,71.0,60.0,3.6,5.3,0,0,0,0,0,0,0,0,
1979,10,71.0,69.0,3.8,4.7,0,0,1,0,0,0,0,0,
1981,25,71.0,70.0,4.3,4.5,0,0,1,0,0,0,0,0,
1992,2,71.0,67.5,4.5,5.6,0,0,0,0,0,0,1,0,
22,11,71.5,71.5,4.4,4.8,0,0,0,0,0,0,0,0,
25,2,71.5,70.5,3.4,4.6,0,0,0,0,0,0,0,0,
31,1,71.5,69.5,4.4,4.3,0,0,0,0,y,0,0,0,
69,20,71.5,70.0,3.9,4.6,0,0,1,0,0,0,0,0,
76,20,71.5,70.5,5.4,5.4,0,0,1,0,0,2,0,0,
77,12,71.5,71.0,4.7,5.9,0,0,0,0,0,0,0,0,
80,4,71.5,69.5,5.0,5.6,0,1,0,0,0,0,0,0,
124,16,71.5,70.5,3.9,4.2,0,0,0,0,0,0,0,0,
161,6,71.5,71.5,3.9,4.3,0,0,1,0,0,1,0,0,
166,20,71.5,67.0,4.2,4.7,0,0,0,0,0,0,0,0,
172,15,71.5,70.0,4.5,5.4,0,0,0,0,0,0,0,0,
173,14,71.5,70.0,3.9,4.1,0,0,0,0,0,0,0,0,
174,11,71.5,70.0,4.9,5.4,0,0,0,0,0,0,0,0,
195,5,71.5,71.0,2.4,2.5,0,0,1,0,0,0,0,0,
208,6,71.5,70.0,4.6,5.1,0,1,0,0,0,0,0,0,
212,4,71.5,70.5,5.2,5.2,0,0,0,0,0,0,0,0,
218,21,71.5,71.0,5.1,5.7,0,0,1,0,0,0,0,0,
257,13,71.5,70.5,4.6,4.9,0,0,0,0,0,0,0,0,
272,8,71.5,70.5,3.4,5.0,0,0,0,0,0,0,0,0,
300,2,71.5,67.0,3.1,3.4,0,0,0,0,y,0,0,0,
414,2,71.5,69.0,3.6,4.8,0,0,0,0,b,0,0,0,
415,29,71.5,71.5,3.5,4.2,0,0,1,0,0,0,0,0,
1624,1,71.5,69.0,4.8,5.3,0,0,0,0,0,1,0,0,
1635,10,71.5,69.5,3.6,3.6,0,0,0,0,0,2,0,0,
1653,5,71.5,69.5,4.2,4.7,0,0,1,0,0,0,1,0,
1664,5,71.5,70.0,5.0,6.1,0,0,1,0,0,0,0,0,
1665,9,71.5,70.0,3.6,3.7,0,0,0,0,0,0,0,0,
1815,8,71.5,71.5,3.8,4.2,0,0,0,0,0,0,0,0,
1899,8,71.5,69.5,5.1,6.1,0,0,1,0,0,0,0,0,
1935,4,71.5,70.0,4.0,4.4,0,0,1,0,0,0,0,0,
1935,10,71.5,69.5,5.4,5.7,0,0,0,0,0,0,0,0,
1935,15,71.5,69.0,3.8,4.1,0,0,0,0,0,0,0,0,
1937,17,71.5,69.5,4.4,4.6,0,0,0,0,0,0,0,0,
8,2,72.0,52.5,2.5,2.6,0,0,0,0,r,0,0,0,
21,13,72.0,70.5,3.2,3.3,0,0,0,0,0,0,0,0,
23,11,72.0,70.5,4.8,5.3,0,0,0,0,0,0,0,0,
27,16,72.0,70.5,4.1,4.6,0,0,0,0,0,0,0,0,
30,4,72.0,71.0,4.1,4.8,0,0,1,0,0,0,1,0,
30,8,72.0,70.5,3.9,4.4,0,0,1,0,0,0,0,0,
40,6,72.0,70.0,3.5,4.1,0,0,0,0,0,0,0,0,
66,1,72.0,70.5,4.0,4.3,0,0,0,0,0,1,0,0,
77,4,72.0,71.5,5.3,5.8,0,0,0,0,0,0,1,0,
79,4,72.0,71.0,4.7,4.9,0,0,0,0,0,0,0,0,
115,10,72.0,69.0,4.7,4.7,0,1,1,0,0,0,0,0,
119,1,72.0,67.0,3.6,3.6,0,1,0,0,r,0,0,0,
120,11,72.0,70.0,4.6,5.1,0,0,1,0,0,0,0,0,
125,1,72.0,53.5,2.4,2.8,0,0,0,0,b,0,0,0,
132,7,72.0,70.0,4.0,4.5,0,0,0,0,0,0,0,0,
