unixtime, timestamp, slave_ID, co2, duty1, co2ave1, co2ave5, dutyave5, co2sd5, temp, pressure, humidity, gas, approx_altitude
1569218816.00,2019/9/23 6:6:53,255,445.00,500.00,445.00,444.65,500.00,NA,23.27,1015.77,85.78,89.27,-21.13
1569219072.00,2019/9/23 6:11:53,255,437.00,500.00,437.17,441.22,500.00,NA,23.26,1015.67,85.42,95.61,-20.30
1569219456.00,2019/9/23 6:16:53,255,436.00,500.00,399.67,428.73,499.99,NA,23.26,1015.65,85.54,97.54,-20.13
1569219712.00,2019/9/23 6:21:53,255,432.00,500.00,431.33,433.07,500.00,NA,23.33,1015.69,85.45,103.15,-20.30
1569219968.00,2019/9/23 6:26:53,255,434.00,500.00,434.00,433.38,500.00,NA,23.46,1015.63,85.64,96.76,-19.97
1569220352.00,2019/9/23 6:31:53,255,431.00,500.00,431.83,434.70,500.00,NA,23.58,1015.63,83.83,104.55,-19.80
1569220608.00,2019/9/23 6:36:53,255,427.00,500.00,427.50,422.60,499.99,NA,23.71,1015.55,82.75,121.05,-19.30
1569220864.00,2019/9/23 6:41:54,255,425.00,500.00,425.00,426.02,500.00,NA,24.03,1015.59,81.13,132.25,-19.30
1569221248.00,2019/9/23 6:46:54,255,424.00,419.57,424.00,424.37,349.64,NA,24.62,1015.79,81.38,126.88,-21.13
1569221504.00,2019/9/23 6:51:54,255,421.00,500.00,422.25,416.58,476.35,NA,25.24,1015.83,78.44,151.75,-21.29
1569221760.00,2019/9/23 6:56:54,255,422.00,500.00,422.00,421.78,500.00,NA,25.85,1015.81,75.60,181.65,-21.62
1569222144.00,2019/9/23 7:1:54,255,803.00,462.94,844.50,540.15,493.54,NA,26.43,1015.91,74.06,198.15,-21.96
1569222400.00,2019/9/23 7:6:54,255,799.00,384.30,792.92,803.63,421.30,NA,27.22,1015.89,72.18,190.42,-21.79
1569222656.00,2019/9/23 7:11:54,255,762.00,344.19,761.08,782.17,353.90,NA,27.70,1015.89,69.55,216.23,-22.29
1569223040.00,2019/9/23 7:16:54,255,801.00,261.75,799.75,799.78,304.02,NA,28.71,1015.95,67.56,208.35,-22.29
1569223296.00,2019/9/23 7:21:54,255,804.00,184.13,791.75,798.77,225.15,NA,29.34,1015.95,64.93,233.09,-22.46
1569223552.00,2019/9/23 7:26:55,255,775.00,163.88,764.08,771.10,166.70,NA,29.55,1016.03,63.81,251.46,-22.96
1569223936.00,2019/9/23 7:31:55,255,799.00,147.07,798.67,752.92,161.08,NA,29.43,1015.99,64.08,253.38,-23.12
1569224192.00,2019/9/23 7:36:55,255,746.00,94.96,753.50,787.85,109.79,NA,28.80,1016.01,65.04,242.63,-23.12
1569224576.00,2019/9/23 7:41:55,255,760.00,99.12,760.33,737.55,98.99,NA,28.61,1016.03,66.24,243.52,-23.12
1569224832.00,2019/9/23 7:46:55,255,728.00,102.77,735.33,745.12,100.44,NA,29.46,1015.99,63.90,244.06,-23.12
1569225088.00,2019/9/23 7:51:55,255,694.00,122.20,700.33,705.70,112.14,NA,30.22,1016.05,61.10,288.40,-23.29
1569225472.00,2019/9/23 7:56:55,255,753.00,124.62,762.00,735.70,125.98,NA,30.55,1015.97,59.83,278.71,-22.79
1569225728.00,2019/9/23 8:1:55,255,679.00,149.27,680.75,699.52,136.03,NA,30.08,1015.95,61.40,288.15,-22.62
1569225984.00,2019/9/23 8:6:56,255,725.00,163.74,722.33,707.65,157.80,NA,30.92,1015.97,59.51,282.51,-22.62
1569226368.00,2019/9/23 8:11:56,255,709.00,178.24,723.17,714.55,172.52,NA,32.00,1015.93,56.36,302.88,-22.13
1569226624.00,2019/9/23 8:16:56,255,654.00,221.85,601.92,649.38,198.77,NA,31.19,1015.95,57.34,342.59,-22.46
1569226880.00,2019/9/23 8:21:56,255,723.00,233.63,722.17,712.27,228.23,NA,30.88,1016.05,58.93,300.14,-23.12
1569227264.00,2019/9/23 8:26:56,255,699.00,234.69,704.42,743.42,229.79,NA,30.51,1015.99,59.54,290.93,-22.62
1569227520.00,2019/9/23 8:31:56,255,680.00,253.99,657.33,705.97,242.50,NA,30.24,1016.01,60.58,282.99,-22.96
1569227776.00,2019/9/23 8:36:56,255,758.00,255.26,750.67,735.03,256.12,NA,30.33,1016.01,61.89,247.52,-23.12
1569228160.00,2019/9/23 8:41:56,255,745.00,260.71,737.50,738.48,257.24,NA,30.64,1016.03,60.96,259.12,-23.12
1569228416.00,2019/9/23 8:46:57,255,655.00,305.93,683.83,708.25,289.01,NA,29.99,1016.03,61.57,284.20,-22.96
1569228672.00,2019/9/23 8:51:57,255,719.00,317.38,731.00,713.32,313.17,NA,31.49,1015.95,57.99,277.31,-22.46
1569229056.00,2019/9/23 8:56:57,255,726.00,334.97,732.50,705.45,327.53,NA,32.70,1015.97,55.63,305.11,-22.79
1569229312.00,2019/9/23 9:1:57,255,703.00,356.13,699.67,701.53,346.00,NA,34.02,1015.91,52.00,334.65,-22.29
1569229568.00,2019/9/23 9:6:57,255,650.00,387.24,645.08,679.00,368.26,NA,34.36,1015.93,50.00,399.01,-22.29
1569229952.00,2019/9/23 9:11:57,255,726.00,415.77,666.92,673.68,400.90,NA,34.34,1015.91,49.61,456.86,-21.96
1569230208.00,2019/9/23 9:16:57,255,743.00,440.45,681.58,692.90,425.89,NA,34.21,1015.85,50.60,378.41,-21.96
1569230464.00,2019/9/23 9:21:58,255,702.00,452.11,689.17,715.37,441.84,NA,34.38,1015.81,50.61,354.30,-21.29
1569230848.00,2019/9/23 9:26:58,255,748.00,468.06,756.25,701.48,466.29,NA,35.28,1015.77,47.90,385.11,-20.96
1569231104.00,2019/9/23 9:31:58,255,709.00,482.41,713.50,719.90,474.32,NA,35.24,1015.67,47.84,393.65,-20.13
1569231360.00,2019/9/23 9:36:58,255,733.00,496.41,728.83,713.18,490.77,NA,36.15,1015.65,47.36,367.65,-19.80
1569231744.00,2019/9/23 9:41:58,255,691.00,500.00,678.58,700.80,498.60,NA,37.59,1015.55,42.88,443.34,-19.14
1569232000.00,2019/9/23 9:46:58,255,732.00,497.42,712.83,690.23,499.38,NA,37.50,1015.57,44.37,397.13,-19.14
1569232256.00,2019/9/23 9:51:59,255,765.00,495.28,763.33,749.50,496.67,NA,36.58,1015.51,45.57,360.85,-18.63
1569232640.00,2019/9/23 9:56:59,255,773.00,498.47,689.75,733.18,497.34,NA,35.65,1015.49,47.72,352.79,-18.63
1569232896.00,2019/9/23 10:1:59,255,667.00,500.00,638.75,688.73,497.87,NA,34.53,1015.39,48.69,395.50,-17.97
1569233280.00,2019/9/23 10:6:59,255,762.00,492.63,758.58,728.37,495.56,NA,34.39,1015.37,50.69,317.06,-17.80
1569233536.00,2019/9/23 10:11:59,255,764.00,493.57,759.33,747.83,493.52,NA,34.86,1015.31,50.08,346.17,-16.97
1569233792.00,2019/9/23 10:16:59,255,725.00,499.93,706.58,723.12,496.29,NA,35.79,1015.23,47.71,347.98,-16.47
1569234176.00,2019/9/23 10:21:59,255,759.00,498.75,743.83,717.75,499.91,NA,36.01,1015.16,47.47,366.83,-15.89
1569234432.00,2019/9/23 10:27:0,255,740.00,496.71,740.50,710.50,498.60,NA,36.53,1015.06,46.82,391.82,-15.06
1569234688.00,2019/9/23 10:32:0,255,712.00,500.00,709.75,702.70,499.41,NA,37.52,1015.06,44.75,409.67,-15.06
1569235072.00,2019/9/23 10:37:0,255,688.00,500.00,686.17,705.17,499.93,NA,38.02,1015.00,42.84,430.88,-14.56
1569235584.00,2019/9/23 10:47:0,255,716.00,310.29,717.25,686.93,294.44,NA,39.21,1014.90,40.48,479.27,-13.73
1569235968.00,2019/9/23 10:52:0,255,721.00,329.72,706.00,702.22,320.82,NA,39.44,1014.79,40.03,473.54,-12.65
1569236224.00,2019/9/23 10:57:0,255,732.00,345.49,706.25,709.73,336.74,NA,39.53,1014.67,39.97,449.25,-11.99
1569236480.00,2019/9/23 11:2:1,255,724.00,353.41,731.92,728.65,349.22,NA,40.11,1014.61,40.17,428.42,-11.16
1569236864.00,2019/9/23 11:7:1,255,700.00,378.41,670.33,693.90,363.96,NA,40.61,1014.53,37.74,517.52,-10.99
1569237120.00,2019/9/23 11:12:1,255,685.00,404.25,674.08,685.90,390.04,NA,41.01,1014.41,36.99,489.00,-9.82
1569237376.00,2019/9/23 11:17:1,255,636.00,430.07,671.50,687.45,414.79,NA,40.77,1014.41,35.57,533.91,-9.65
1569237760.00,2019/9/23 11:22:1,255,662.00,463.09,656.50,667.92,445.77,NA,40.74,1014.30,34.54,568.57,-8.57
1569238016.00,2019/9/23 11:27:1,255,631.00,500.00,629.08,652.50,480.68,NA,40.62,1014.22,34.20,614.14,-8.24
1569238272.00,2019/9/23 11:32:2,255,683.00,500.00,670.92,659.73,500.00,NA,40.66,1014.14,35.37,545.57,-7.74
1569238656.00,2019/9/23 11:37:2,255,679.00,500.00,679.67,677.35,500.00,NA,40.93,1014.06,33.58,603.15,-6.91
1569238912.00,2019/9/23 11:42:2,255,686.00,500.00,692.92,701.72,499.98,NA,41.33,1014.02,33.55,603.15,-6.41
1569239168.00,2019/9/23 11:47:2,255,641.00,500.00,634.67,672.07,500.00,NA,41.38,1013.96,33.12,601.00,-5.91
1569239552.00,2019/9/23 11:52:2,255,644.00,500.00,655.58,652.13,499.77,NA,41.39,1013.81,31.61,670.97,-4.83
1569239808.00,2019/9/23 11:57:2,255,687.00,500.00,698.33,680.85,500.00,NA,41.65,1013.81,32.04,584.34,-4.50
1569240064.00,2019/9/23 12:2:3,255,717.00,499.69,709.83,663.65,499.97,NA,41.39,1013.69,30.89,700.96,-3.50
1569240448.00,2019/9/23 12:7:3,255,686.00,500.00,698.83,699.78,499.98,NA,41.80,1013.59,31.26,670.30,-3.00
1569240704.00,2019/9/23 12:12:3,255,639.00,500.00,659.25,648.35,499.87,NA,41.56,1013.49,29.86,681.14,-2.17
1569240960.00,2019/9/23 12:17:3,255,707.00,500.00,688.67,685.82,499.23,NA,41.93,1013.40,30.20,705.36,-0.92
1569241344.00,2019/9/23 12:22:3,255,624.00,500.00,623.58,677.85,500.00,NA,41.99,1013.28,29.63,660.46,-0.42
1569241600.00,2019/9/23 12:27:3,255,647.00,500.00,674.33,697.92,498.93,NA,41.49,1013.09,36.67,544.69,1.33
1569241984.00,2019/9/23 12:32:3,255,634.00,500.00,636.17,626.20,499.83,NA,40.10,1013.00,39.03,483.39,2.25
1569242240.00,2019/9/23 12:37:4,255,638.00,500.00,633.00,638.23,500.00,NA,39.41,1012.92,41.11,443.05,3.08
1569242496.00,2019/9/23 12:42:4,255,625.00,500.00,631.08,634.60,500.00,NA,39.04,1012.86,41.40,433.65,3.41
1569242880.00,2019/9/23 12:47:4,255,625.00,325.75,639.08,652.46,300.60,NA,39.07,1012.82,41.54,437.02,3.58
1569243136.00,2019/9/23 12:52:4,255,630.00,373.72,638.00,630.07,350.56,NA,38.37,1012.78,43.06,434.21,4.08
1569243392.00,2019/9/23 12:57:4,255,652.00,422.89,652.00,624.85,400.34,NA,38.23,1012.74,44.23,425.98,4.08
1569243776.00,2019/9/23 13:2:4,255,672.00,461.58,666.42,650.97,443.11,NA,38.71,1012.68,42.68,441.31,4.58
1569244032.00,2019/9/23 13:7:5,255,716.00,486.73,707.08,682.15,475.89,NA,39.00,1012.62,43.21,450.75,5.41
1569244288.00,2019/9/23 13:12:5,255,639.00,500.00,628.33,657.08,497.17,NA,38.54,1012.53,42.34,500.61,6.33
1569244672.00,2019/9/23 13:17:5,255,664.00,500.00,675.00,657.10,500.00,NA,37.92,1012.41,44.09,461.23,7.00
1569244928.00,2019/9/23 13:22:5,255,678.00,500.00,672.92,665.63,500.00,NA,38.22,1012.37,43.33,457.17,7.16
1569245184.00,2019/9/23 13:27:5,255,660.00,500.00,650.50,670.25,500.00,NA,37.34,1012.25,45.14,463.14,8.16
1569245568.00,2019/9/23 13:32:5,255,630.00,500.00,634.83,647.97,500.00,NA,36.80,1012.13,45.60,444.22,9.58
1569245824.00,2019/9/23 13:37:6,255,638.00,500.00,637.67,640.22,500.00,NA,36.60,1012.13,46.69,451.36,9.33
1569246080.00,2019/9/23 13:42:6,255,658.00,500.00,655.42,659.90,499.94,NA,37.44,1012.04,44.65,436.46,10.41
1569246464.00,2019/9/23 13:47:6,255,653.00,500.00,654.08,651.77,500.00,NA,37.27,1011.94,45.83,456.86,10.91
1569246720.00,2019/9/23 13:52:6,255,661.00,500.00,682.92,665.52,500.00,NA,37.12,1011.82,45.54,456.55,11.58
1569246976.00,2019/9/23 13:57:6,255,642.00,500.00,641.50,654.35,500.00,NA,36.98,1011.80,46.01,457.48,12.25
1569247360.00,2019/9/23 14:2:6,255,648.00,500.00,658.58,667.75,500.00,NA,36.94,1011.66,45.72,456.24,13.25
1569247616.00,2019/9/23 14:7:6,255,686.00,500.00,689.75,662.33,500.00,NA,37.22,1011.64,45.94,451.66,13.50
1569247872.00,2019/9/23 14:12:7,255,644.00,500.00,643.75,658.45,500.00,NA,36.80,1011.53,46.10,457.48,14.50
1569248256.00,2019/9/23 14:17:7,255,709.00,500.00,709.83,652.58,499.97,NA,36.70,1011.59,47.33,444.81,13.83
1569248512.00,2019/9/23 14:22:7,255,659.00,500.00,663.83,681.10,500.00,NA,36.73,1011.51,45.70,473.88,14.33
1569248768.00,2019/9/23 14:27:7,255,666.00,500.00,657.50,647.67,500.00,NA,36.89,1011.47,45.74,486.88,14.66
1569249152.00,2019/9/23 14:32:7,255,692.00,500.00,692.83,674.28,500.00,NA,36.85,1011.57,46.09,480.97,13.83
1569249408.00,2019/9/23 14:37:7,255,658.00,500.00,657.50,672.18,500.00,NA,36.43,1011.51,46.23,486.88,14.50
1569249664.00,2019/9/23 14:42:7,255,677.00,500.00,615.42,671.70,500.00,NA,36.80,1011.43,46.69,473.54,15.33
1569250048.00,2019/9/23 14:47:8,255,709.00,310.36,678.08,687.63,294.55,NA,37.20,1011.39,45.27,486.53,15.50
1569250304.00,2019/9/23 14:52:8,255,707.00,316.59,706.83,731.95,311.20,NA,36.52,1011.35,46.55,491.13,15.83
1569250688.00,2019/9/23 14:57:8,255,761.00,326.87,757.17,717.15,324.72,NA,37.13,1011.31,46.34,484.78,16.17
1569250944.00,2019/9/23 15:2:8,255,683.00,349.14,666.75,706.02,334.36,NA,37.02,1011.21,45.35,518.71,17.00
1569251200.00,2019/9/23 15:7:8,255,767.00,362.50,732.42,706.32,356.43,NA,37.02,1011.25,46.09,500.98,17.00
1569251584.00,2019/9/23 15:12:8,255,704.00,385.06,698.67,699.38,373.11,NA,36.57,1011.17,46.97,508.54,17.42
1569251840.00,2019/9/23 15:17:9,255,780.00,401.17,785.92,697.95,400.22,NA,37.33,1011.23,45.60,510.08,16.83
1569252096.00,2019/9/23 15:22:9,255,803.00,332.78,810.33,793.18,375.50,NA,37.98,1011.19,44.39,489.35,17.17
1569252480.00,2019/9/23 15:27:9,255,656.00,343.05,652.75,736.00,330.40,NA,37.96,1011.12,44.04,504.73,17.75
1569252736.00,2019/9/23 15:32:9,255,722.00,367.68,719.42,679.87,359.26,NA,37.11,1011.02,46.01,519.11,18.58
1569252992.00,2019/9/23 15:37:9,255,705.00,370.91,716.92,743.77,366.87,NA,37.11,1010.98,45.51,523.54,18.92
1569253376.00,2019/9/23 15:42:9,255,788.00,307.85,796.25,787.63,346.27,NA,37.86,1011.00,45.08,497.29,19.09
1569253632.00,2019/9/23 15:47:9,255,740.00,221.95,750.33,809.30,251.39,NA,37.97,1010.92,44.23,493.65,19.25
1569253888.00,2019/9/23 15:52:10,255,797.00,165.37,790.50,784.12,197.55,NA,37.67,1010.92,45.27,504.36,19.58
1569254272.00,2019/9/23 15:57:10,255,838.00,109.23,729.92,782.53,131.38,NA,37.37,1010.90,46.70,479.27,19.58
1569254528.00,2019/9/23 16:2:10,255,807.00,0.61,808.83,822.53,43.70,NA,36.94,1010.84,47.44,438.73,20.09
1569254784.00,2019/9/23 16:7:10,255,785.00,0.03,788.58,785.92,1.12,NA,36.28,1010.74,48.64,431.71,20.75
1569255168.00,2019/9/23 16:12:10,255,794.00,0.26,772.25,761.83,0.79,NA,34.49,1010.72,51.75,405.24,21.09
1569255424.00,2019/9/23 16:17:10,255,796.00,0.01,796.50,780.73,1.77,NA,33.08,1010.74,56.04,347.26,20.92
1569255680.00,2019/9/23 16:22:10,255,874.00,0.01,886.83,848.80,0.01,NA,33.58,1010.74,56.10,293.50,20.59
1569256064.00,2019/9/23 16:27:11,255,822.00,0.01,831.92,834.05,0.01,NA,35.24,1010.65,51.85,341.54,21.67
1569256320.00,2019/9/23 16:32:11,255,824.00,2.32,774.42,802.42,1.27,NA,34.59,1010.65,53.06,358.13,21.67
1569256576.00,2019/9/23 16:37:11,255,741.00,17.39,731.75,762.98,9.67,NA,32.68,1010.69,56.46,347.62,21.50
1569256960.00,2019/9/23 16:42:11,255,844.00,0.01,838.67,827.03,3.37,NA,31.93,1010.72,60.15,286.16,21.09
1569257216.00,2019/9/23 16:47:11,255,862.00,49.41,860.17,863.93,139.93,NA,31.83,1010.69,60.20,261.98,21.09
1569257472.00,2019/9/23 16:52:11,255,840.00,27.97,767.83,843.03,12.42,NA,31.58,1010.67,61.67,258.51,21.34
1569257856.00,2019/9/23 16:57:12,255,839.00,43.04,787.83,848.55,5.39,NA,31.21,1010.52,61.71,238.97,22.59
1569258112.00,2019/9/23 17:2:12,255,836.00,0.19,830.17,838.15,8.77,NA,30.80,1010.67,63.64,245.69,21.50
1569258496.00,2019/9/23 17:7:12,255,858.00,0.19,857.25,846.22,0.19,NA,30.53,1010.65,64.28,237.26,21.84
1569258752.00,2019/9/23 17:12:12,255,837.00,0.19,863.58,848.75,0.19,NA,30.16,1010.54,64.98,229.22,21.84
1569259008.00,2019/9/23 17:17:12,255,847.00,0.86,878.67,858.87,0.71,NA,30.15,1010.65,65.95,219.52,21.67
1569259392.00,2019/9/23 17:22:12,255,840.00,0.01,852.33,854.32,0.41,NA,29.82,1010.52,67.01,219.52,22.59
1569259648.00,2019/9/23 17:27:12,255,881.00,0.01,859.58,846.50,0.01,NA,29.75,1010.65,67.54,219.52,22.59
1569259904.00,2019/9/23 17:32:12,255,877.00,0.01,892.83,898.72,0.01,NA,29.66,1010.50,67.59,212.22,22.59
1569260288.00,2019/9/23 17:37:13,255,877.00,0.01,868.00,858.07,0.01,NA,29.33,1010.50,68.95,216.94,23.09
1569260544.00,2019/9/23 17:42:13,255,914.00,39.07,826.42,870.15,0.74,NA,29.22,1010.50,70.05,207.18,22.76
1569260800.00,2019/9/23 17:47:13,255,916.00,1.29,928.00,921.98,4.19,NA,29.23,1010.52,69.87,183.03,21.84
1569261184.00,2019/9/23 17:52:13,255,918.00,1.29,894.08,901.70,1.29,NA,29.00,1010.46,70.58,191.19,22.92
1569261440.00,2019/9/23 17:57:13,255,931.00,1.29,933.92,938.25,1.29,NA,28.81,1010.42,71.44,174.87,23.42
1569261696.00,2019/9/23 18:2:13,255,907.00,1.29,926.33,937.47,1.29,NA,28.54,1010.37,71.97,177.07,24.17
1569262080.00,2019/9/23 18:7:13,255,941.00,0.73,940.50,901.72,3.79,NA,28.40,1010.29,72.95,165.77,24.51
1569262336.00,2019/9/23 18:12:13,255,949.00,0.73,944.25,940.38,0.73,NA,28.23,1010.29,73.43,158.60,25.01
1569262592.00,2019/9/23 18:17:14,255,968.00,0.73,961.75,960.00,0.73,NA,28.06,1010.31,76.89,108.10,24.51
1569262976.00,2019/9/23 18:22:14,255,972.00,0.33,978.33,966.65,4.28,NA,27.77,1010.37,78.56,93.73,24.01
1569263232.00,2019/9/23 18:27:14,255,967.00,0.33,973.92,972.17,0.33,NA,27.54,1010.37,78.88,84.61,23.84
1569263488.00,2019/9/23 18:32:14,255,980.00,0.33,968.58,970.07,0.33,NA,27.28,1010.37,79.97,81.04,23.76
1569263872.00,2019/9/23 18:37:14,255,1039.00,0.33,1034.42,1001.12,0.33,NA,27.05,1010.39,79.61,89.36,23.84
1569264128.00,2019/9/23 18:42:14,255,1049.00,0.33,1049.00,1049.48,0.33,NA,26.86,1010.40,80.61,92.39,23.59
1569264384.00,2019/9/23 18:47:14,255,1014.00,5.74,1020.58,992.69,120.06,NA,26.76,1010.35,80.55,93.31,24.17
1569264768.00,2019/9/23 18:52:15,255,1020.00,5.74,1019.50,1009.93,5.74,NA,26.65,1010.39,80.95,93.85,23.76
1569265024.00,2019/9/23 18:57:15,255,995.00,1.02,992.50,993.07,5.76,NA,26.66,1010.40,81.08,94.78,23.76
1569265280.00,2019/9/23 19:2:15,255,670.00,43.77,765.42,928.55,3.67,NA,26.72,1010.39,81.59,82.22,23.84
1569265664.00,2019/9/23 19:7:15,255,446.00,162.09,449.17,490.22,100.30,NA,26.81,1010.37,80.70,80.26,24.01
1569265920.00,2019/9/23 19:12:15,255,438.00,286.83,438.00,439.48,223.35,NA,26.79,1010.37,80.40,81.27,24.01
1569266176.00,2019/9/23 19:17:15,255,438.00,411.63,438.00,438.00,348.19,NA,26.78,1010.29,80.66,80.50,24.68
1569266560.00,2019/9/23 19:22:15,255,440.00,500.00,439.83,431.78,467.84,NA,26.80,1010.27,80.89,77.18,24.84
1569266816.00,2019/9/23 19:27:15,255,441.00,500.00,404.17,432.83,499.99,NA,26.80,1010.23,80.67,78.18,25.18
1569267200.00,2019/9/23 19:32:16,255,441.00,500.00,441.00,441.00,500.00,NA,26.76,1010.21,80.70,78.18,25.34
1569267456.00,2019/9/23 19:37:16,255,444.00,500.00,443.67,442.48,500.00,NA,26.70,1010.23,80.82,76.83,25.34
1569267712.00,2019/9/23 19:42:16,255,446.00,500.00,445.75,444.73,500.00,NA,26.65,1010.25,81.47,74.65,25.01
1569268096.00,2019/9/23 19:47:16,255,445.00,500.00,445.00,445.63,500.00,NA,26.63,1010.21,82.08,74.65,25.34
1569268352.00,2019/9/23 19:52:16,255,442.00,500.00,441.67,434.73,499.99,NA,26.66,1010.19,81.38,79.06,25.34
1569268608.00,2019/9/23 19:57:16,255,443.00,500.00,443.67,435.32,499.99,NA,26.65,1010.11,81.52,78.77,26.18
1569268992.00,2019/9/23 20:2:16,255,446.00,500.00,445.50,444.52,500.00,NA,26.61,1010.17,81.32,79.14,25.67
1569269248.00,2019/9/23 20:7:16,255,451.00,500.00,450.67,441.78,499.98,NA,26.55,1010.13,81.90,76.55,26.01
1569269504.00,2019/9/23 20:12:16,255,456.00,500.00,456.00,446.27,499.98,NA,26.51,1010.17,82.01,74.00,26.01
1569269888.00,2019/9/23 20:17:17,255,461.00,500.00,460.50,451.05,499.98,NA,26.53,1010.17,82.33,71.19,25.67
1569270144.00,2019/9/23 20:22:17,255,458.00,500.00,458.08,459.30,500.00,NA,26.55,1010.21,81.80,74.13,25.34
1569270400.00,2019/9/23 20:27:17,255,462.00,500.00,423.50,454.25,500.00,NA,26.56,1010.33,81.65,75.46,24.51
1569270784.00,2019/9/23 20:32:17,255,468.00,500.00,469.33,469.10,499.98,NA,26.53,1010.80,81.50,78.11,20.42
1569271040.00,2019/9/23 20:37:17,255,437.00,500.00,437.75,451.07,500.00,NA,26.35,1010.74,76.14,119.26,20.75
1569271296.00,2019/9/23 20:42:17,255,440.00,500.00,439.50,429.68,499.99,NA,26.41,1010.76,76.05,134.25,20.75
1569271680.00,2019/9/23 20:47:17,255,453.00,414.70,452.33,441.95,349.99,NA,26.53,1010.70,78.56,101.29,21.34
1569271936.00,2019/9/23 20:52:17,255,464.00,500.00,463.08,459.98,468.02,NA,26.60,1010.67,79.61,87.69,21.50
1569272192.00,2019/9/23 20:57:17,255,468.00,500.00,468.17,467.70,500.00,NA,26.66,1010.74,80.67,77.04,20.75
1569272576.00,2019/9/23 21:2:18,255,469.00,500.00,468.75,461.25,499.98,NA,26.61,1010.84,80.69,77.18,19.92
1569272832.00,2019/9/23 21:7:18,255,458.00,500.00,457.08,456.57,499.98,NA,26.47,1010.94,78.71,89.46,19.25
1569273088.00,2019/9/23 21:12:18,255,471.00,500.00,470.42,465.60,500.00,NA,26.37,1010.92,79.83,86.43,19.42
1569273472.00,2019/9/23 21:17:18,255,476.00,500.00,475.50,474.02,500.00,NA,26.31,1010.98,79.91,84.87,18.92
1569273728.00,2019/9/23 21:22:18,255,468.00,500.00,468.00,473.05,500.00,NA,26.25,1010.98,78.94,92.80,18.75
1569273984.00,2019/9/23 21:27:18,255,444.00,500.00,443.92,451.87,500.00,NA,26.19,1011.06,76.03,123.63,18.42
1569274368.00,2019/9/23 21:32:18,255,447.00,500.00,445.75,444.28,500.00,NA,26.35,1011.02,75.61,124.91,18.92
1569274624.00,2019/9/23 21:37:18,255,440.00,500.00,442.67,449.98,500.00,NA,26.34,1011.02,73.98,135.98,18.75
1569274880.00,2019/9/23 21:42:19,255,440.00,500.00,440.00,438.72,500.00,NA,26.45,1010.98,74.97,137.08,18.75
1569275264.00,2019/9/23 21:47:19,255,432.00,500.00,432.83,438.37,500.00,NA,26.46,1010.98,74.07,146.48,18.75
1569275520.00,2019/9/23 21:52:19,255,427.00,500.00,429.75,436.33,500.00,NA,26.37,1011.00,73.21,150.27,19.09
1569275776.00,2019/9/23 21:57:19,255,418.00,500.00,418.00,420.32,500.00,NA,26.44,1011.02,71.83,189.33,18.58
1569276160.00,2019/9/23 22:2:19,255,415.00,500.00,415.58,417.28,500.00,NA,26.59,1011.08,70.66,203.25,17.92
1569276416.00,2019/9/23 22:7:19,255,412.00,500.00,412.00,412.58,500.00,NA,26.83,1011.06,69.95,222.61,18.08
1569276800.00,2019/9/23 22:12:19,255,412.00,500.00,412.00,411.72,500.00,NA,27.06,1011.16,70.03,219.96,17.58
1569277056.00,2019/9/23 22:17:19,255,410.00,500.00,411.42,404.50,499.99,NA,27.13,1011.12,69.49,234.74,17.58
1569277312.00,2019/9/23 22:22:19,255,412.00,500.00,377.25,405.10,499.99,NA,27.20,1011.12,68.72,237.43,17.75
1569277696.00,2019/9/23 22:27:20,255,412.00,500.00,378.50,405.67,500.00,NA,27.11,1011.10,69.82,230.98,17.58
1569277952.00,2019/9/23 22:32:20,255,0.00,500.00,377.67,404.97,499.99,NA,27.03,1011.12,69.13,237.77,17.58
1569278208.00,2019/9/23 22:37:20,255,412.00,500.00,411.25,411.82,499.99,NA,27.05,1011.10,69.50,234.24,17.92
1569278592.00,2019/9/23 22:42:20,255,410.00,500.00,410.42,411.30,500.00,NA,27.01,1011.10,69.58,250.70,18.25
1569278848.00,2019/9/23 22:47:20,255,409.00,425.69,409.00,409.69,352.74,NA,26.93,1011.00,68.90,263.65,18.75
1569279104.00,2019/9/23 22:52:20,255,409.00,500.00,409.00,409.37,479.11,NA,26.79,1010.98,68.50,278.71,19.09
1569279488.00,2019/9/23 22:57:20,255,410.00,500.00,409.25,402.32,499.99,NA,26.95,1010.98,69.41,253.96,18.92
1569279744.00,2019/9/23 23:2:20,255,411.00,500.00,411.00,403.58,499.99,NA,26.93,1010.96,69.68,240.52,18.92
1569280000.00,2019/9/23 23:7:20,255,412.00,500.00,411.25,404.28,499.99,NA,27.00,1010.88,69.45,234.90,19.75
1569280384.00,2019/9/23 23:12:21,255,410.00,500.00,410.00,410.90,500.00,NA,26.89,1010.84,69.25,259.32,20.09
1569280640.00,2019/9/23 23:17:21,255,411.00,500.00,410.17,410.18,500.00,NA,26.82,1010.86,69.67,265.12,19.75
1569280896.00,2019/9/23 23:22:21,255,411.00,500.00,411.17,404.90,499.99,NA,26.82,1010.90,68.25,279.65,19.25
1569281280.00,2019/9/23 23:27:21,255,410.00,500.00,410.67,410.93,500.00,NA,26.74,1011.02,68.58,297.71,18.58
1569281536.00,2019/9/23 23:32:21,255,411.00,500.00,376.83,404.43,500.00,NA,26.67,1011.00,68.61,295.33,18.75
